global_index,gene_symbol,ensembl_id,in_vcc_output,vcc_output_index,in_vcc2025,vcc2025_local_index,in_replogle,replogle_local_index,is_replogle_perturbation_target,replogle_perturbed_cell_count
9920,CBR1,,1,9920,1,16835,0,-1,1,216
9921,CBR3,,1,9921,1,16836,0,-1,0,0
9922,GJD2,,1,9922,1,12376,0,-1,0,0
9923,ACTC1,,1,9923,1,12377,0,-1,0,0
9924,MORC3,ENSG00000159256,1,9924,1,16838,1,7737,1,117
9925,CHAF1B,ENSG00000159259,1,9925,1,16839,1,7738,1,86
9926,CLDN14,,1,9926,1,16840,0,-1,0,0
9927,SIM2,,1,9927,1,16841,0,-1,1,156
9928,HLCS,ENSG00000159267,1,9928,1,16842,1,7739,1,558
9929,SCUBE1,,1,9929,1,17268,0,-1,0,0
9930,ARHGAP27,,1,9930,1,14255,0,-1,0,0
9931,ADPGK,ENSG00000159322,1,9931,1,12656,1,5792,1,93
9932,PTMS,ENSG00000159335,1,9932,1,10557,1,4781,1,186
9933,PLA2G4D,,1,9933,1,12437,0,-1,0,0
9934,PADI4,,1,9934,1,206,0,-1,0,0
9935,ADIPOR1,ENSG00000159346,1,9935,1,1561,1,725,1,143
9936,CYB5R1,ENSG00000159348,1,9936,1,1562,1,726,1,200
9937,PSMD4,ENSG00000159352,1,9937,1,1066,1,536,1,218
9938,ATP13A2,ENSG00000159363,1,9938,1,201,1,93,1,382
9939,M1AP,,1,9939,1,2264,0,-1,0,0
9940,PSMB4,ENSG00000159377,1,9940,1,1071,1,539,1,197
9941,IRX6,,1,9941,1,13285,0,-1,1,205
9942,BTG2,ENSG00000159388,1,9942,1,1570,1,728,1,163
9943,CES5A,,1,9943,1,13291,0,-1,0,0
9944,HK2,ENSG00000159399,1,9944,1,2266,1,1084,1,229
9945,C1R,,1,9945,1,10575,0,-1,0,0
9946,CELF3,,1,9946,1,1076,0,-1,0,0
9947,ALDH4A1,,1,9947,1,215,0,-1,1,229
9948,STARD9,,1,9948,1,12447,0,-1,0,0
9949,THEM4,ENSG00000159445,1,9949,1,1084,1,543,1,105
9950,TCHH,,1,9950,1,1088,0,-1,0,0
9951,LCE2B,,1,9951,1,1100,0,-1,0,0
9952,AMFR,ENSG00000159461,1,9952,1,13293,1,6149,1,292
9953,MED8,ENSG00000159479,1,9953,1,539,1,270,1,71
9954,TGM7,,1,9954,1,12454,0,-1,0,0
9955,RGL4,,1,9955,1,17012,0,-1,0,0
9956,SPRR2G,,1,9956,1,1122,0,-1,0,0
9957,PGLYRP3,,1,9957,1,1126,0,-1,0,0
9958,ISL2,ENSG00000159556,1,9958,1,12704,1,5818,1,181
9959,RSPRY1,ENSG00000159579,1,9959,1,13315,1,6158,1,139
9960,CCDC17,,1,9960,1,578,0,-1,1,42
9961,GPBP1L1,ENSG00000159592,1,9961,1,579,1,294,1,190
9962,NAE1,ENSG00000159593,1,9962,1,13358,1,6178,1,187
9963,TMEM69,ENSG00000159596,1,9963,1,580,1,295,1,249
9964,ADGRG5,,1,9964,1,13326,0,-1,0,0
9965,DRC7,,1,9965,1,13329,0,-1,0,0
9966,ACE,,1,9966,1,14422,0,-1,0,0
9967,TEPP,,1,9967,1,13332,0,-1,0,0
9968,UROC1,,1,9968,1,3656,0,-1,0,0
9969,EFCAB14,ENSG00000159658,1,9969,1,600,1,306,1,90
9970,SPON2,,1,9970,1,4046,0,-1,0,0
9971,CHCHD6,ENSG00000159685,1,9971,1,3660,1,1719,1,195
9972,LRRC36,,1,9972,1,13384,0,-1,0,0
9973,TPPP3,,1,9973,1,13385,0,-1,0,0
9974,ZDHHC1,,1,9974,1,13386,0,-1,0,0
9975,ATP6V0D1,ENSG00000159720,1,9975,1,13388,1,6188,1,198
9976,AGRP,,1,9976,1,13389,0,-1,0,0
9977,ZFYVE28,,1,9977,1,4063,0,-1,1,323
9978,CARMIL2,,1,9978,1,13392,0,-1,0,0
9979,C16orf86,,1,9979,1,13396,0,-1,1,489
9980,PIP,,1,9980,1,7196,0,-1,0,0
9981,FAM131B,,1,9981,1,7202,0,-1,0,0
9982,RGS12,,1,9982,1,4075,0,-1,0,0
9983,PSKH1,ENSG00000159792,1,9983,1,13405,1,6198,1,110
9984,ZYX,ENSG00000159840,1,9984,1,7203,1,3347,1,506
9985,ABR,ENSG00000159842,1,9985,1,13614,1,6303,1,66
9986,LYPD5,,1,9986,1,15774,0,-1,0,0
9987,CCDC117,ENSG00000159873,1,9987,1,17058,1,7856,1,186
9988,ZNF230,,1,9988,1,15780,0,-1,1,42
9989,CCDC107,ENSG00000159884,1,9989,1,8055,1,3720,1,203
9990,ZNF222,,1,9990,1,15781,0,-1,1,145
9991,NPR2,,1,9991,1,8064,0,-1,0,0
9992,ZNF221,,1,9992,1,15778,0,-1,1,198
9993,ZNF233,,1,9993,1,15790,0,-1,1,66
9994,ZNF235,,1,9994,1,15789,0,-1,1,90
9995,GNE,,1,9995,1,8077,0,-1,1,107
9996,TNFRSF13C,,1,9996,1,17244,0,-1,0,0
9997,OR3A3,,1,9997,1,13652,0,-1,0,0
9998,ARHGAP35,ENSG00000160007,1,9998,1,15870,1,7347,1,181
9999,PTGIR,,1,9999,1,15862,0,-1,0,0
10000,CALM3,ENSG00000160014,1,10000,1,15861,1,7342,1,74
10001,DFFA,ENSG00000160049,1,10001,1,118,1,62,1,70
10002,CCDC28B,ENSG00000160050,1,10002,1,392,1,184,1,263
10003,IQCC,,1,10003,1,393,0,-1,1,285
10004,TMEM234,,1,10004,1,395,0,-1,1,123
10005,BSDC1,ENSG00000160058,1,10005,1,403,1,188,1,74
10006,ZBTB8A,ENSG00000160062,1,10006,1,405,1,189,1,211
10007,ATAD3B,ENSG00000160072,1,10007,1,31,1,18,1,75
10008,SSU72,ENSG00000160075,1,10008,1,34,1,20,1,169
10009,UBE2J2,ENSG00000160087,1,10009,1,16,1,8,1,44
10010,ZNF362,,1,10010,1,417,0,-1,1,45
10011,FNDC5,,1,10011,1,411,0,-1,0,0
10012,CPAMD8,,1,10012,1,15377,0,-1,1,474
10013,NR2F6,ENSG00000160113,1,10013,1,15382,1,7143,1,297
10014,ANKLE1,,1,10014,1,15385,0,-1,1,85
10015,CCDC58,ENSG00000160124,1,10015,0,-1,1,1709,1,73
10016,VMA21,ENSG00000160131,1,10016,1,17975,1,8195,1,80
10017,KALRN,,1,10017,1,3640,0,-1,1,157
10018,CILP2,,1,10018,1,15457,0,-1,0,0
10019,ABCG1,,1,10019,1,16872,0,-1,1,294
10020,TFF3,,1,10020,1,16873,0,-1,0,0
10021,TFF2,,1,10021,1,16874,0,-1,0,0
10022,TFF1,,1,10022,1,16875,0,-1,0,0
10023,TMPRSS3,,1,10023,1,16876,0,-1,0,0
10024,UBASH3A,ENSG00000160185,1,10024,1,16877,1,7752,0,0
10025,RSPH1,,1,10025,1,16878,0,-1,0,0
10026,SLC37A1,ENSG00000160190,1,10026,1,16879,1,7753,1,198
10027,PDE9A,,1,10027,1,16880,0,-1,0,0
10028,WDR4,ENSG00000160193,1,10028,1,16881,1,7754,1,731
10029,NDUFV3,ENSG00000160194,1,10029,1,16882,1,7755,1,170
10030,PKNOX1,ENSG00000160199,1,10030,1,16883,1,7756,1,257
10031,CBS,ENSG00000160200,1,10031,1,16884,1,7757,1,229
10032,CRYAA,,1,10032,0,-1,0,-1,0,0
10033,HSF2BP,,1,10033,1,16885,0,-1,0,0
10034,RRP1B,ENSG00000160208,1,10034,1,16886,1,7758,1,125
10035,PDXK,ENSG00000160209,1,10035,1,16887,1,7759,1,240
10036,G6PD,ENSG00000160211,1,10036,1,18035,1,8221,1,175
10037,CSTB,ENSG00000160213,1,10037,1,16888,1,7760,1,258
10038,RRP1,ENSG00000160214,1,10038,1,16889,1,7761,1,112
10039,AGPAT3,ENSG00000160216,1,10039,1,16890,1,7762,1,163
10040,TRAPPC10,ENSG00000160218,1,10040,1,16891,1,7763,1,54
10041,GAB3,,1,10041,1,18038,0,-1,1,133
10042,GATD3A,,1,10042,0,-1,0,-1,1,139
10043,AIRE,,1,10043,1,16893,0,-1,1,155
10044,CFAP410,ENSG00000160226,1,10044,1,16894,1,7765,1,319
10045,ZNF66,,1,10045,1,15471,0,-1,0,0
10046,LRRC3,,1,10046,1,16896,0,-1,0,0
10047,ITGB2,,1,10047,1,16913,0,-1,0,0
10048,FAM207A,ENSG00000160256,1,10048,1,16914,1,7769,1,306
10049,RALGDS,ENSG00000160271,1,10049,1,8505,1,3933,1,462
10050,FTCD,,1,10050,1,16922,0,-1,0,0
10051,SPATC1L,ENSG00000160284,1,10051,1,16923,1,7774,1,189
10052,LSS,ENSG00000160285,1,10052,1,16924,1,7775,1,233
10053,VAV2,,1,10053,1,8524,0,-1,0,0
10054,MCM3AP,ENSG00000160294,1,10054,1,16925,1,7777,1,159
10055,C21orf58,ENSG00000160298,1,10055,1,16927,1,7779,1,306
10056,PCNT,ENSG00000160299,1,10056,1,16928,1,7780,1,142
10057,DIP2A,ENSG00000160305,1,10057,1,16929,1,7781,1,193
10058,S100B,,1,10058,1,16930,0,-1,0,0
10059,PRMT2,ENSG00000160310,1,10059,1,16931,1,7782,1,217
10060,CLDND2,,1,10060,1,16022,0,-1,0,0
10061,ZNF208,,1,10061,0,-1,0,-1,1,51
10062,ADAMTS13,,1,10062,1,8516,0,-1,0,0
10063,CACFD1,,1,10063,1,8517,0,-1,0,0
10064,SLC2A6,,1,10064,1,8518,0,-1,0,0
10065,FCN2,,1,10065,1,8530,0,-1,0,0
10066,C9orf116,,1,10066,1,8533,0,-1,0,0
10067,LCN1,,1,10067,1,8534,0,-1,0,0
10068,ZNF714,ENSG00000160352,1,10068,1,15474,1,7185,1,67
10069,GPSM1,,1,10069,1,8549,0,-1,1,359
10070,C19orf47,ENSG00000160392,1,10070,1,15685,1,7275,1,283
10071,HIPK4,,1,10071,1,15687,0,-1,0,0
10072,CFAP157,,1,10072,1,8413,0,-1,0,0
10073,TOR2A,ENSG00000160404,1,10073,1,8415,1,3873,1,139
10074,ST6GALNAC6,,1,10074,1,8421,0,-1,1,179
10075,SHKBP1,ENSG00000160410,1,10075,1,15693,1,7280,1,157
10076,RDH13,ENSG00000160439,1,10076,1,16112,1,7425,1,573
10077,ZER1,,1,10077,1,8447,0,-1,1,253
10078,ZDHHC12,ENSG00000160446,1,10078,1,8446,1,3896,1,282
10079,PKN3,ENSG00000160447,1,10079,1,8445,1,3895,1,197
10080,SPTBN4,,1,10080,1,15692,0,-1,0,0
10081,BRSK1,,1,10081,1,16123,0,-1,0,0
10082,COX6B2,,1,10082,1,16126,0,-1,0,0
10083,TMEM190,,1,10083,1,16129,0,-1,0,0
10084,NLRP4,,1,10084,1,16152,0,-1,0,0
10085,PLPP7,,1,10085,1,8485,0,-1,0,0
10086,TAOK1,ENSG00000160551,1,10086,1,13946,1,6439,1,128
10087,MED27,ENSG00000160563,1,10087,1,8491,1,3925,1,25
10088,DEDD2,ENSG00000160570,1,10088,1,15736,1,7296,1,168
10089,SIK3,ENSG00000160584,1,10089,1,10330,1,4704,1,182
10090,MPZL3,,1,10090,1,10348,0,-1,0,0
10091,JAML,,1,10091,1,10347,0,-1,0,0
10092,NEK8,,1,10092,1,13933,0,-1,0,0
10093,TLCD1,ENSG00000160606,1,10093,1,13932,1,6430,1,309
10094,PCSK7,ENSG00000160613,1,10094,1,10334,1,4706,1,255
10095,SAFB,ENSG00000160633,1,10095,1,15081,1,6999,1,112
10096,CD3G,,1,10096,1,10352,0,-1,0,0
10097,S100A1,,1,10097,1,1140,0,-1,1,394
10098,CHTOP,ENSG00000160679,1,10098,1,1141,1,548,1,271
10099,CXCR5,,1,10099,1,10363,0,-1,0,0
10100,ZBTB7B,,1,10100,1,1175,0,-1,1,120
10101,FLAD1,ENSG00000160688,1,10101,1,1173,1,568,1,174
10102,SHC1,ENSG00000160691,1,10102,1,1171,1,566,1,394
10103,VPS11,ENSG00000160695,1,10103,1,10371,1,4720,1,59
10104,NLRX1,,1,10104,1,10378,0,-1,0,0
10105,ADAR,ENSG00000160710,1,10105,1,1166,1,563,1,394
10106,IL6R,,1,10106,1,1161,0,-1,0,0
10107,UBE2Q1,ENSG00000160714,1,10107,1,1164,1,562,1,162
10108,CHRNB2,,1,10108,1,1165,0,-1,0,0
10109,CRTC2,,1,10109,1,1149,0,-1,1,250
10110,ANO10,ENSG00000160746,1,10110,1,3223,1,1533,1,241
10111,FDPS,ENSG00000160752,1,10111,1,1195,1,578,1,22
10112,RUSC1,ENSG00000160753,1,10112,1,1196,1,579,1,282
10113,FAM189B,ENSG00000160767,1,10113,1,1190,1,575,1,117
10114,PAQR6,,1,10114,1,1217,0,-1,0,0
10115,PMF1,ENSG00000160783,1,10115,1,1215,1,595,1,85
10116,SLC25A44,ENSG00000160785,1,10116,1,1214,1,594,1,125
10117,LMNA,ENSG00000160789,1,10117,1,1212,1,593,1,166
10118,CCR5,,1,10118,1,3256,0,-1,0,0
10119,NBEAL2,ENSG00000160796,1,10119,1,3269,1,1549,1,234
10120,CCDC12,ENSG00000160799,1,10120,1,3268,1,1548,1,311
10121,PTH1R,,1,10121,1,3267,0,-1,0,0
10122,UBQLN4,ENSG00000160803,1,10122,1,1208,1,590,1,298
10123,MYL3,,1,10123,1,3266,0,-1,0,0
10124,PPP1R35,ENSG00000160813,1,10124,1,6942,1,3230,1,133
10125,GPATCH4,ENSG00000160818,1,10125,1,1230,1,601,1,208
10126,LRRC71,,1,10126,1,1243,0,-1,0,0
10127,FCRL3,,1,10127,1,1249,0,-1,0,0
10128,AZGP1,,1,10128,1,6924,0,-1,0,0
10129,FGFR4,,1,10129,1,5481,0,-1,1,154
10130,CYP3A4,,1,10130,1,6919,0,-1,0,0
10131,CYP3A7,,1,10131,1,6918,0,-1,0,0
10132,NACC1,ENSG00000160877,1,10132,1,15296,1,7102,1,247
10133,CYP11B1,,1,10133,1,7831,0,-1,0,0
10134,HK3,,1,10134,1,5478,0,-1,0,0
10135,LY6K,,1,10135,1,7823,0,-1,0,0
10136,IER2,ENSG00000160888,1,10136,1,15298,1,7104,1,123
10137,ZNF394,ENSG00000160908,1,10137,1,6911,1,3216,1,152
10138,CPSF4,ENSG00000160917,1,10138,1,6908,1,3213,1,78
10139,LY6E,ENSG00000160932,1,10139,1,7833,1,3639,1,450
10140,VPS28,ENSG00000160948,1,10140,1,7883,1,3666,1,37
10141,TONSL,ENSG00000160949,1,10141,1,7884,1,3667,1,34
10142,PTGER1,,1,10142,1,15320,0,-1,0,0
10143,PWWP3A,ENSG00000160953,1,10143,1,14969,1,6932,1,39
10144,RECQL4,ENSG00000160957,1,10144,1,7891,1,3671,1,365
10145,LRRC14,ENSG00000160959,1,10145,1,7892,1,3672,1,691
10146,ZNF333,,1,10146,1,15327,0,-1,1,304
10147,COL26A1,,1,10147,1,6979,0,-1,0,0
10148,PPP1R16A,ENSG00000160972,1,10148,1,7888,1,3669,1,101
10149,FOXH1,,1,10149,1,7887,0,-1,1,286
10150,ORAI2,ENSG00000160991,1,10150,1,6984,1,3248,1,237
10151,ALKBH4,ENSG00000160993,1,10151,1,6985,1,3249,1,145
10152,CCDC105,,1,10152,1,15335,0,-1,0,0
10153,SH2B2,,1,10153,1,6982,0,-1,0,0
10154,MRNIP,ENSG00000161010,1,10154,1,5525,1,2540,1,122
10155,SQSTM1,ENSG00000161011,1,10155,1,5524,1,2539,1,215
10156,MGAT4B,ENSG00000161013,1,10156,1,5523,1,2538,1,169
10157,MAML1,ENSG00000161021,1,10157,1,5521,1,2537,1,187
10158,PGLYRP2,,1,10158,1,15347,0,-1,0,0
10159,LRWD1,ENSG00000161036,1,10159,1,6986,1,3250,1,68
10160,FBXL13,,1,10160,1,6989,0,-1,1,77
10161,NAPEPLD,ENSG00000161048,1,10161,1,6992,1,3255,1,194
10162,SCGB3A1,,1,10162,1,5532,0,-1,0,0
10163,PSMC2,ENSG00000161057,1,10163,1,6995,1,3258,1,269
10164,CELF5,,1,10164,1,15026,0,-1,0,0
10165,MFSD12,ENSG00000161091,1,10165,1,15032,1,6971,1,157
10166,USP41,,1,10166,1,16972,0,-1,0,0
10167,YDJC,ENSG00000161179,1,10167,1,16992,1,7826,1,96
10168,CCDC116,,1,10168,1,16993,0,-1,1,167
10169,DVL3,ENSG00000161202,1,10169,1,3920,1,1845,1,338
10170,AP2M1,ENSG00000161203,1,10170,1,3921,1,1846,1,572
10171,ABCF3,ENSG00000161204,1,10171,1,3922,1,1847,1,260
10172,PCYT1A,ENSG00000161217,1,10172,1,4002,1,1875,1,103
10173,FBXO27,,1,10173,1,15649,0,-1,1,309
10174,DMKN,,1,10174,1,15554,0,-1,0,0
10175,U2AF1L4,,1,10175,1,15568,0,-1,1,262
10176,BDH1,,1,10176,1,4020,0,-1,0,0
10177,NPHS1,,1,10177,1,15575,0,-1,0,0
10178,THAP8,,1,10178,1,15586,0,-1,1,108
10179,COX7A1,,1,10179,1,15592,0,-1,0,0
10180,ZNF382,,1,10180,1,15600,0,-1,1,187
10181,LRRC56,,1,10181,1,9316,0,-1,0,0
10182,PLXDC1,,1,10182,1,14054,0,-1,0,0
10183,PGAP3,,1,10183,1,14066,0,-1,0,0
10184,IKZF3,ENSG00000161405,1,10184,1,14070,1,6496,1,75
10185,GRIN2C,,1,10185,1,14505,0,-1,0,0
10186,FDXR,ENSG00000161513,1,10186,1,14506,1,6697,1,387
10187,SAP30BP,ENSG00000161526,1,10187,1,14533,1,6713,1,97
10188,ACOX1,ENSG00000161533,1,10188,1,14543,1,6721,1,178
10189,PRPSAP1,ENSG00000161542,1,10189,1,14555,1,6727,1,186
10190,CYGB,,1,10190,1,14560,0,-1,0,0
10191,SRSF2,ENSG00000161547,1,10191,1,14567,1,6735,1,140
10192,ZNF577,,1,10192,1,16038,0,-1,1,182
10193,TMEM143,,1,10193,1,15902,0,-1,0,0
10194,KLHL10,,1,10194,1,14154,0,-1,0,0
10195,CCDC155,,1,10195,1,15946,0,-1,0,0
10196,ALDH16A1,ENSG00000161618,1,10196,1,15951,1,7377,1,78
10197,DCD,,1,10197,1,10941,0,-1,0,0
10198,ITGA5,,1,10198,1,10935,0,-1,1,200
10199,SIGLEC11,,1,10199,1,15975,0,-1,0,0
10200,ZNF385A,ENSG00000161642,1,10200,1,10934,1,4924,1,328
10201,MPP3,,1,10201,1,14213,0,-1,1,235
10202,CD300LG,,1,10202,1,14214,0,-1,0,0
10203,IZUMO2,,1,10203,1,15978,0,-1,0,0
10204,NAGS,,1,10204,1,14218,0,-1,0,0
10205,LSM12,ENSG00000161654,1,10205,1,14220,1,6553,1,50
10206,ASB16,,1,10206,1,14224,0,-1,0,0
10207,EMC10,ENSG00000161671,1,10207,1,15987,1,7397,1,187
10208,JOSD2,ENSG00000161677,1,10208,1,15988,1,7398,1,181
10209,SHANK1,,1,10209,1,15993,0,-1,0,0
10210,FAM171A2,,1,10210,1,14232,0,-1,1,363
10211,DBF4B,ENSG00000161692,1,10211,1,14238,1,6564,1,158
10212,PLCD3,,1,10212,1,14248,0,-1,1,316
10213,FMNL3,,1,10213,1,10828,0,-1,1,265
10214,AQP5,,1,10214,1,10834,0,-1,0,0
10215,RACGAP1,ENSG00000161800,1,10215,0,-1,1,4885,1,95
10216,OR7G1,,1,10216,1,15170,0,-1,0,0
10217,LARP4,ENSG00000161813,1,10217,1,10843,1,4890,1,201
10218,GRASP,,1,10218,1,10866,0,-1,0,0
10219,RAVER1,ENSG00000161847,1,10219,1,15203,1,7048,1,356
10220,KRT84,,1,10220,1,10875,0,-1,0,0
10221,KRT82,,1,10221,1,10876,0,-1,0,0
10222,SYCE2,,1,10222,1,15287,0,-1,0,0
10223,SPC24,ENSG00000161888,1,10223,1,15225,1,7068,1,24
10224,IP6K3,,1,10224,1,5859,0,-1,0,0
10225,LEMD2,ENSG00000161904,1,10225,1,5860,1,2724,1,305
10226,ALOX15,,1,10226,1,13676,0,-1,0,0
10227,TREML1,,1,10227,1,5931,0,-1,0,0
10228,ZNF653,,1,10228,1,15239,0,-1,1,125
10229,MED11,ENSG00000161920,1,10229,1,13679,1,6332,1,181
10230,CXCL16,,1,10230,1,13680,0,-1,0,0
10231,SCIMP,,1,10231,1,13704,0,-1,0,0
10232,BCL6B,,1,10232,1,13728,0,-1,1,149
10233,ASGR2,,1,10233,1,13732,0,-1,0,0
10234,TNFSF13,,1,10234,1,13762,0,-1,0,0
10235,SENP3,,1,10235,1,13763,0,-1,1,333
10236,FGF11,,1,10236,1,13757,0,-1,0,0
10237,EIF4A1,ENSG00000161960,1,10237,1,13764,1,6364,1,58
10238,CCDC42,,1,10238,1,13802,0,-1,0,0
10239,POLR3K,ENSG00000161980,1,10239,1,12848,1,5892,1,172
10240,SNRNP25,ENSG00000161981,1,10240,1,12849,1,5893,1,207
10241,PRR35,,1,10241,1,12867,0,-1,0,0
10242,WDR90,,1,10242,1,12874,0,-1,0,0
10243,JMJD8,ENSG00000161999,1,10243,1,12878,1,5912,1,177
10244,CCDC78,,1,10244,1,12883,0,-1,1,212
10245,MSLNL,,1,10245,1,12887,0,-1,0,0
10246,SSTR5,,1,10246,1,12893,0,-1,0,0
10247,SPSB3,ENSG00000162032,1,10247,1,12915,1,5930,1,172
10248,MEIOB,ENSG00000162039,1,10248,1,12920,1,5934,1,146
10249,HS3ST6,,1,10249,1,12921,0,-1,0,0
10250,TEDC2,ENSG00000162062,1,10250,1,12947,1,5956,1,302
10251,CCNF,ENSG00000162063,1,10251,1,12946,1,5955,1,309
10252,TBC1D24,ENSG00000162065,1,10252,1,12949,1,5957,1,565
10253,AMDHD2,ENSG00000162066,1,10253,1,12951,1,5959,1,133
10254,NTN3,,1,10254,1,12948,0,-1,0,0
10255,BICDL2,,1,10255,1,12971,0,-1,0,0
10256,PAQR4,ENSG00000162073,1,10256,1,12965,1,5968,1,96
10257,FLYWCH2,ENSG00000162076,1,10257,1,12962,1,5966,1,241
10258,ZG16B,,1,10258,1,12960,0,-1,0,0
10259,ZNF75A,ENSG00000162086,1,10259,1,12981,1,5977,1,227
10260,ADCY9,,1,10260,1,12995,0,-1,0,0
10261,SHANK2,,1,10261,1,10079,0,-1,0,0
10262,CLPB,ENSG00000162129,1,10262,1,10099,1,4610,1,229
10263,NEU3,ENSG00000162139,1,10263,1,10127,1,4624,1,407
10264,CYB561A3,ENSG00000162144,1,10264,1,9846,1,4457,1,247
10265,PPP1R32,,1,10265,1,9850,0,-1,0,0
10266,ASRGL1,ENSG00000162174,1,10266,1,9869,1,4468,1,287
10267,GNG3,,1,10267,1,9885,0,-1,0,0
10268,UBXN1,ENSG00000162191,1,10268,1,9882,1,4479,1,287
10269,LBHD1,,1,10269,1,9879,0,-1,0,0
10270,TTC9C,ENSG00000162222,1,10270,1,9887,1,4482,1,183
10271,TAF6L,ENSG00000162227,1,10271,1,9890,1,4484,1,134
10272,NXF1,ENSG00000162231,1,10272,1,9893,1,4487,1,652
10273,STX5,ENSG00000162236,1,10273,1,9894,1,4488,1,78
10274,SLC25A45,,1,10274,1,9968,0,-1,0,0
10275,ITIH3,,1,10275,1,3399,0,-1,0,0
10276,SYVN1,ENSG00000162298,1,10276,1,9961,1,4527,1,169
10277,ZFPL1,ENSG00000162300,1,10277,1,9956,1,4522,1,285
10278,LRP5,ENSG00000162337,1,10278,1,10061,1,4593,1,209
10279,TPCN2,,1,10279,1,10068,0,-1,0,0
10280,FGF19,,1,10280,1,10073,0,-1,0,0
10281,CYP4A22,,1,10281,1,605,0,-1,0,0
10282,PDZK1IP1,,1,10282,1,606,0,-1,0,0
10283,TAL1,ENSG00000162367,1,10283,1,607,1,307,1,408
10284,CMPK1,ENSG00000162368,1,10284,1,609,1,309,1,518
10285,BEND5,,1,10285,1,616,0,-1,0,0
10286,ELAVL4,,1,10286,1,617,0,-1,0,0
10287,COA7,ENSG00000162377,1,10287,1,638,1,323,0,0
10288,ZYG11B,ENSG00000162378,1,10288,1,639,1,324,1,120
10289,SLC1A7,,1,10289,1,644,0,-1,0,0
10290,CZIB,ENSG00000162384,1,10290,1,646,1,328,1,224
10291,MAGOH,ENSG00000162385,1,10291,1,647,1,329,1,170
10292,ACOT11,,1,10292,1,662,0,-1,0,0
10293,FAM151A,,1,10293,1,663,0,-1,0,0
10294,PARS2,ENSG00000162396,1,10294,1,666,1,341,1,111
10295,LEXM,,1,10295,1,668,0,-1,0,0
10296,BSND,,1,10296,1,671,0,-1,0,0
10297,USP24,ENSG00000162402,1,10297,1,673,1,343,1,301
10298,PLPP3,,1,10298,1,674,0,-1,0,0
10299,NOL9,ENSG00000162408,1,10299,1,83,1,40,1,32
10300,PRKAA2,,1,10300,1,675,0,-1,0,0
10301,KLHL21,ENSG00000162413,1,10301,1,86,1,42,1,216
10302,ZSWIM5,,1,10302,1,568,0,-1,0,0
10303,GMEB1,ENSG00000162419,1,10303,1,365,1,169,1,161
10304,SLC45A1,,1,10304,1,96,0,-1,0,0
10305,SELENON,,1,10305,1,300,0,-1,0,0
10306,AK4,ENSG00000162433,1,10306,1,707,1,356,1,173
10307,JAK1,ENSG00000162434,1,10307,1,706,1,355,1,78
10308,RAVER2,,1,10308,1,705,0,-1,0,0
10309,CTRC,,1,10309,1,172,0,-1,0,0
10310,LZIC,ENSG00000162441,1,10310,1,110,1,56,1,72
10311,RBP7,,1,10311,1,112,0,-1,0,0
10312,KNCN,,1,10312,1,595,0,-1,0,0
10313,FBLIM1,,1,10313,1,182,0,-1,1,291
10314,TMEM82,,1,10314,1,181,0,-1,0,0
10315,SLC25A34,,1,10315,1,180,0,-1,0,0
10316,DRAXIN,,1,10316,1,133,0,-1,0,0
10317,PDPN,,1,10317,1,166,0,-1,0,0
10318,LRRC38,,1,10318,1,165,0,-1,0,0
10319,DHRS3,ENSG00000162496,1,10319,1,147,1,79,1,220
10320,MATN1,,1,10320,1,373,0,-1,0,0
10321,LAPTM5,ENSG00000162511,1,10321,1,374,1,174,1,190
10322,SDC3,,1,10322,1,375,0,-1,1,112
10323,PEF1,ENSG00000162517,1,10323,1,384,1,178,1,118
10324,SYNC,ENSG00000162520,1,10324,1,407,1,192,1,170
10325,RBBP4,ENSG00000162521,1,10325,1,406,1,191,1,144
10326,KIAA1522,ENSG00000162522,1,10326,1,408,1,193,1,392
10327,TSSK3,,1,10327,1,401,0,-1,1,449
10328,TMCO4,,1,10328,1,226,0,-1,0,0
10329,UBXN10,,1,10329,1,235,0,-1,1,455
10330,CAMK2N1,ENSG00000162545,1,10330,1,237,1,103,0,0
10331,ALPL,,1,10331,1,249,0,-1,0,0
10332,WNT4,,1,10332,1,255,0,-1,0,0
10333,TTLL10,,1,10333,1,10,0,-1,0,0
10334,SCNN1D,,1,10334,1,17,0,-1,0,0
10335,MXRA8,ENSG00000162576,1,10335,1,24,1,13,1,46
10336,FAAP20,ENSG00000162585,1,10336,1,47,1,28,0,0
10337,MEGF6,,1,10337,1,60,0,-1,0,0
10338,CCDC27,,1,10338,1,64,0,-1,0,0
10339,IL23R,,1,10339,1,719,0,-1,1,126
10340,DIRAS3,,1,10340,1,724,0,-1,1,280
10341,C1orf87,,1,10341,1,687,0,-1,0,0
10342,NFIA,ENSG00000162599,1,10342,1,688,1,348,1,50
10343,OMA1,ENSG00000162600,1,10343,1,680,1,344,1,137
10344,MYSM1,ENSG00000162601,1,10344,1,682,1,345,1,245
10345,TM2D1,ENSG00000162604,1,10345,1,689,1,349,1,89
10346,USP1,ENSG00000162607,1,10346,1,693,1,350,1,45
10347,FUBP1,ENSG00000162613,1,10347,1,758,1,380,1,68
10348,NEXN,,1,10348,1,757,0,-1,1,160
10349,DNAJB4,ENSG00000162616,1,10349,1,759,1,381,1,40
10350,ADGRL4,,1,10350,1,764,0,-1,0,0
10351,LRRIQ3,,1,10351,1,737,0,-1,0,0
